Unnamed: 0,temperature,humidity,wind speed,precipitation (%),cloud cover,atmospheric pressure,uv index,season,visibility (km),location,weather type
2676,14.0,77,16.0,67.0,overcast,1010.22,2,Autumn,4.5,inland,1
6427,44.0,55,0.5,18.0,clear,1020.67,8,Autumn,7.0,mountain,2
6384,15.0,74,8.5,20.0,overcast,1016.99,1,Winter,6.0,inland,0
1972,32.0,78,8.0,59.0,overcast,993.87,2,Autumn,2.0,inland,1
5149,38.0,31,5.0,13.0,clear,1021.29,9,Winter,10.0,inland,2
1413,24.0,69,8.0,52.0,overcast,1011.15,0,Summer,1.5,inland,1
3509,32.0,31,12.0,29.0,partly cloudy,1063.71,7,Autumn,6.0,coastal,2
3726,29.0,66,11.5,62.0,overcast,999.91,1,Autumn,2.5,coastal,1
3132,34.0,67,2.0,18.0,partly cloudy,1012.39,1,Winter,7.5,mountain,0
7570,31.0,65,15.0,96.0,overcast,1001.34,1,Spring,4.5,mountain,1
11274,0.0,76,7.5,98.0,overcast,990.28,0,Winter,1.0,mountain,3
9082,4.0,84,9.0,58.0,overcast,999.8,0,Winter,3.5,inland,3
917,-4.0,82,2.0,65.0,overcast,982.57,0,Winter,1.5,inland,3
9656,45.0,59,14.0,24.0,partly cloudy,1034.74,9,Spring,1.0,inland,0
9599,-6.0,78,20.0,74.0,overcast,986.62,0,Winter,2.5,inland,3
516,-8.0,96,16.0,91.0,overcast,998.14,1,Winter,3.5,inland,3
12368,2.0,81,15.0,88.0,overcast,991.76,0,Winter,3.5,inland,3
7240,24.0,39,7.0,5.0,clear,1025.54,6,Spring,6.5,inland,2
9751,27.0,79,10.0,62.0,partly cloudy,1019.08,2,Autumn,5.0,coastal,1
1045,33.0,46,2.5,11.0,partly cloudy,1021.87,6,Autumn,6.0,mountain,2
4098,-5.0,74,9.5,64.0,overcast,998.39,0,Winter,2.0,mountain,3
5006,35.0,52,0.5,13.0,partly cloudy,1012.64,6,Summer,8.5,coastal,2
11199,30.0,42,1.5,6.0,clear,1022.32,5,Spring,8.0,coastal,2
10561,15.0,86,5.0,70.0,partly cloudy,1007.14,3,Winter,5.0,inland,1
521,38.0,40,5.0,11.0,clear,1010.5,9,Autumn,9.5,coastal,2
12501,12.0,72,7.0,35.0,overcast,1008.54,1,Spring,5.0,coastal,0
8551,12.0,64,11.0,29.0,partly cloudy,1015.4,1,Winter,6.0,mountain,0
11400,33.0,57,0.5,4.0,partly cloudy,1023.33,5,Summer,6.5,coastal,2
2595,21.0,92,16.5,63.0,overcast,1009.79,2,Summer,3.5,coastal,1
11374,30.0,63,0.0,48.0,partly cloudy,1007.46,3,Winter,9.0,coastal,0
4229,43.0,25,4.5,12.0,clear,1021.52,8,Autumn,9.0,mountain,2
7214,33.0,44,1.5,11.0,clear,1011.95,7,Summer,8.5,inland,2
5178,15.0,87,10.5,51.0,partly cloudy,1013.42,3,Autumn,4.0,inland,1
5516,19.0,64,14.5,48.0,partly cloudy,1004.4,2,Summer,6.5,mountain,0
9823,10.0,78,18.5,66.0,partly cloudy,1015.44,3,Spring,3.5,inland,1
1340,26.0,58,1.0,19.0,partly cloudy,1013.17,9,Spring,6.0,coastal,2
4931,1.0,94,2.5,80.0,overcast,991.0,4,Winter,1.0,mountain,3
6979,19.0,64,0.5,35.0,partly cloudy,1002.15,3,Summer,5.0,mountain,0
10169,28.0,64,16.5,61.0,overcast,1006.11,3,Winter,1.5,mountain,1
6786,24.0,62,4.0,11.0,partly cloudy,1006.02,4,Spring,9.0,coastal,0
7221,49.0,79,13.0,77.0,overcast,973.61,5,Winter,5.0,coastal,0
3448,-4.0,92,18.5,70.0,overcast,982.16,0,Winter,4.0,inland,3
6358,34.0,54,3.0,3.0,clear,1018.13,6,Spring,8.5,mountain,2
5046,23.0,80,10.0,68.0,overcast,1016.21,3,Autumn,3.5,mountain,1
12428,31.0,90,7.5,99.0,overcast,996.82,3,Summer,4.5,mountain,1
3031,28.0,48,5.0,4.0,partly cloudy,1026.54,10,Summer,8.5,mountain,2
8654,-9.0,90,2.5,53.0,overcast,985.65,0,Winter,2.0,mountain,3
2109,29.0,86,13.5,72.0,overcast,993.32,1,Spring,3.5,inland,1
1076,31.0,94,16.5,65.0,overcast,1006.65,3,Spring,5.0,mountain,1
7983,-1.0,81,18.0,60.0,overcast,996.7,1,Winter,4.5,mountain,3
11548,26.0,53,10.0,44.0,partly cloudy,1005.94,2,Spring,7.5,coastal,0
7421,-3.0,83,2.0,86.0,overcast,988.23,1,Winter,3.0,mountain,3
10849,47.0,71,21.0,82.0,overcast,1009.99,3,Winter,4.0,mountain,1
3577,25.0,68,7.5,99.0,overcast,1015.65,1,Spring,4.5,coastal,1
5798,26.0,82,6.0,93.0,partly cloudy,1001.81,0,Spring,9.0,inland,0
12138,26.0,93,12.5,74.0,partly cloudy,1010.38,1,Winter,4.0,inland,1
11705,30.0,27,6.0,13.0,partly cloudy,1012.74,10,Autumn,9.0,coastal,2
12507,-2.0,85,8.5,55.0,overcast,999.3,1,Winter,1.5,mountain,3
3108,32.0,63,2.0,12.0,clear,1021.42,9,Winter,7.0,mountain,2
8746,31.0,74,14.5,58.0,overcast,1013.43,1,Summer,2.0,inland,1
9387,17.0,71,12.0,47.0,partly cloudy,1015.17,1,Spring,5.0,coastal,0
3589,26.0,97,15.5,70.0,overcast,992.5,0,Spring,1.5,inland,1
8449,30.0,31,4.5,9.0,clear,1016.01,6,Winter,7.5,coastal,2
7424,15.0,54,12.0,47.0,partly cloudy,1005.36,3,Spring,7.5,mountain,0
5604,19.0,73,12.0,43.0,partly cloudy,1016.1,4,Spring,5.5,coastal,0
9428,32.0,59,6.5,38.0,overcast,1018.88,1,Winter,9.0,inland,0
12512,34.0,53,0.0,0.0,clear,1019.78,5,Spring,9.5,inland,2
8212,-3.0,91,2.0,68.0,overcast,987.53,1,Winter,2.5,inland,3
3092,-6.0,70,13.0,54.0,overcast,999.24,0,Winter,2.0,inland,3
8387,43.0,39,2.0,19.0,clear,1022.58,8,Summer,6.5,inland,2
2673,3.0,74,10.0,95.0,overcast,997.24,1,Winter,4.5,mountain,3
6538,49.0,83,0.0,71.0,partly cloudy,1009.87,3,Autumn,10.0,inland,0
12807,34.0,70,5.0,92.0,partly cloudy,1024.79,9,Autumn,9.0,mountain,2
3456,21.0,64,8.5,80.0,overcast,1008.45,0,Spring,2.0,inland,1
9190,2.0,81,17.5,72.0,overcast,985.6,0,Winter,4.0,inland,3
4405,-8.0,98,12.5,73.0,partly cloudy,995.96,0,Winter,5.0,inland,3
2097,28.0,59,7.0,12.0,partly cloudy,1029.83,9,Autumn,8.0,mountain,2
5353,11.0,62,2.5,47.0,partly cloudy,1001.87,1,Winter,8.5,mountain,0
3942,23.0,81,5.5,88.0,partly cloudy,1013.33,3,Winter,2.5,inland,1
10331,12.0,71,11.0,34.0,overcast,1015.51,4,Spring,5.5,coastal,0
8876,21.0,65,5.5,14.0,clear,1019.99,7,Spring,9.5,inland,2
721,43.0,30,5.5,7.0,clear,1028.14,5,Summer,5.5,inland,2
12306,29.0,98,8.0,81.0,overcast,1005.8,1,Winter,3.0,inland,1
5137,27.0,95,7.5,71.0,overcast,1019.71,3,Winter,1.5,inland,1
4193,32.0,88,15.0,85.0,overcast,1010.1,0,Summer,4.5,coastal,1
9406,-4.0,82,8.0,76.0,overcast,999.51,1,Winter,2.0,inland,3
4621,39.0,48,8.0,16.0,clear,1029.55,9,Autumn,9.5,mountain,2
694,28.0,53,8.0,16.0,clear,1016.17,6,Summer,9.0,coastal,2
6598,24.0,56,14.5,11.0,partly cloudy,1001.54,2,Winter,8.0,mountain,0
9927,28.0,60,16.5,53.0,overcast,995.48,2,Spring,4.0,coastal,1
637,34.0,67,18.0,88.0,overcast,1018.97,1,Summer,3.5,coastal,1
1365,-7.0,61,2.5,79.0,overcast,990.5,0,Winter,3.5,inland,3
2081,16.0,66,11.0,29.0,overcast,1012.36,4,Winter,6.5,mountain,0
11701,18.0,66,11.0,65.0,overcast,991.64,3,Autumn,1.5,mountain,1
2402,24.0,82,8.5,56.0,partly cloudy,1004.92,1,Winter,1.5,coastal,1
12755,19.0,82,10.0,53.0,overcast,1007.78,1,Spring,4.0,mountain,1
1445,-10.0,85,19.0,71.0,overcast,989.02,0,Winter,2.5,mountain,3
3575,34.0,91,15.5,50.0,overcast,1002.95,1,Winter,4.5,coastal,1
7523,28.0,67,15.0,63.0,overcast,991.82,3,Summer,2.5,coastal,1
10563,-10.0,73,4.0,72.0,overcast,998.67,0,Winter,2.5,inland,3
11359,38.0,30,6.0,19.0,clear,1028.24,10,Winter,7.5,mountain,2
12926,2.0,96,5.0,80.0,overcast,980.01,0,Winter,2.0,inland,3
6524,24.0,73,14.0,38.0,partly cloudy,1017.76,2,Spring,7.5,coastal,0
1050,11.0,70,12.0,45.0,partly cloudy,1001.01,2,Spring,8.0,inland,0
10567,22.0,70,4.5,34.0,overcast,1003.23,1,Autumn,9.0,inland,0
5976,16.0,98,19.5,92.0,overcast,1007.21,3,Summer,4.5,coastal,1
12887,0.0,66,2.0,90.0,overcast,998.69,1,Winter,1.0,inland,3
12828,43.0,43,7.5,14.0,clear,1018.7,5,Summer,9.5,coastal,2
789,10.0,70,12.0,30.0,overcast,1013.4,3,Winter,6.0,inland,0
5619,18.0,77,15.5,64.0,overcast,1015.8,2,Summer,2.0,inland,1
8610,27.0,75,2.0,21.0,overcast,1003.88,2,Spring,7.5,inland,0
10150,16.0,72,5.5,98.0,overcast,992.62,1,Winter,2.0,coastal,1
8975,27.0,62,7.0,44.0,overcast,1006.51,3,Autumn,6.5,inland,0
8824,26.0,64,0.0,9.0,partly cloudy,1011.38,10,Autumn,8.0,mountain,2
5223,30.0,61,6.0,57.0,overcast,1011.68,3,Winter,1.5,inland,1
8903,3.0,66,0.5,53.0,overcast,983.84,0,Winter,1.0,inland,3
11674,12.0,59,1.5,31.0,partly cloudy,1014.27,2,Summer,8.5,mountain,0
1102,29.0,63,8.5,9.0,clear,1018.05,9,Spring,7.0,coastal,2
6123,24.0,89,14.0,80.0,overcast,1005.61,3,Summer,4.0,coastal,1
6695,29.0,31,9.5,18.0,clear,1028.49,9,Winter,5.5,mountain,2
6578,11.0,59,2.0,38.0,partly cloudy,1018.8,3,Summer,7.0,coastal,0
4,27.0,74,17.0,66.0,overcast,990.67,1,Winter,2.5,mountain,1
3826,4.0,99,11.5,84.0,overcast,984.51,0,Winter,1.5,inland,3
7169,31.0,67,5.5,54.0,overcast,993.57,3,Winter,4.5,coastal,1
3915,18.0,79,10.0,85.0,overcast,994.54,3,Summer,1.5,coastal,1
3110,49.0,79,6.5,91.0,clear,1022.05,9,Autumn,4.0,inland,2
4856,26.0,71,14.0,17.0,partly cloudy,1002.67,3,Autumn,8.0,inland,0
6008,37.0,31,3.0,4.0,clear,1015.11,10,Autumn,9.0,coastal,2
12616,1.0,88,0.5,60.0,overcast,985.22,0,Winter,2.5,mountain,3
9548,43.0,39,4.0,12.0,partly cloudy,1028.27,8,Spring,6.0,mountain,2
8181,30.0,60,2.0,19.0,overcast,1013.04,2,Spring,7.0,mountain,0
7969,41.0,24,5.5,10.0,partly cloudy,1010.64,10,Summer,10.0,coastal,2
1442,4.0,63,2.0,74.0,overcast,995.02,1,Winter,1.0,inland,3
713,23.0,83,9.5,90.0,overcast,1010.97,3,Winter,3.5,inland,1
4752,28.0,81,18.5,91.0,overcast,1003.3,3,Winter,2.5,coastal,1
5232,19.0,78,10.5,16.0,partly cloudy,1018.01,3,Winter,5.0,inland,0
1078,18.0,62,12.0,87.0,overcast,1016.92,2,Autumn,5.0,coastal,1
7481,-2.0,99,17.0,96.0,overcast,990.96,0,Winter,4.5,inland,3
11917,22.0,67,8.5,31.0,overcast,1014.55,2,Winter,8.0,mountain,0
8383,2.0,86,14.5,81.0,overcast,985.58,0,Winter,4.5,mountain,3
7586,4.0,90,3.0,92.0,overcast,987.52,0,Winter,3.0,mountain,3
11649,18.0,73,17.0,97.0,overcast,1013.07,2,Winter,3.0,coastal,1
5656,20.0,77,14.5,86.0,overcast,1012.4,5,Summer,3.5,inland,1
10390,-8.0,82,9.0,79.0,overcast,997.79,1,Winter,2.0,inland,3
8438,-9.0,93,6.5,86.0,overcast,990.55,8,Winter,1.5,inland,3
2957,26.0,65,18.5,58.0,overcast,1018.62,1,Summer,4.0,coastal,1
6011,27.0,68,10.5,65.0,overcast,1010.27,2,Winter,4.5,inland,1
10155,14.0,75,8.0,68.0,overcast,999.02,2,Winter,3.0,coastal,1
3707,16.0,56,3.0,23.0,overcast,1003.92,1,Autumn,8.0,mountain,0
7088,11.0,65,7.5,92.0,partly cloudy,1000.24,0,Autumn,4.0,inland,1
8832,-7.0,92,2.5,95.0,overcast,985.19,1,Winter,3.5,mountain,3
11083,23.0,43,4.0,0.0,clear,1015.94,5,Autumn,7.0,inland,2
2292,16.0,73,12.0,79.0,overcast,997.53,2,Winter,2.5,inland,1
7568,-6.0,82,13.5,99.0,overcast,998.56,1,Winter,2.0,inland,3
666,11.0,87,15.5,66.0,partly cloudy,990.51,1,Winter,3.0,inland,1
3536,25.0,40,9.5,14.0,clear,1026.38,6,Autumn,7.5,inland,2
7315,0.0,95,1.5,96.0,overcast,987.35,1,Winter,3.5,inland,3
7049,10.0,70,3.5,27.0,partly cloudy,1013.19,4,Winter,5.0,coastal,0
9134,25.0,37,9.5,19.0,clear,1023.12,6,Summer,9.5,coastal,2
9314,25.0,88,6.0,72.0,overcast,993.38,0,Winter,4.0,coastal,1
9622,-3.0,95,19.5,50.0,overcast,990.58,0,Winter,4.0,inland,3
10291,22.0,74,14.5,64.0,overcast,994.38,0,Summer,4.0,mountain,1
994,1.0,88,1.0,85.0,overcast,986.06,0,Winter,2.0,inland,3
1766,0.0,60,13.0,97.0,overcast,987.93,0,Winter,1.5,inland,3
186,38.0,69,6.5,19.0,clear,1011.2,5,Spring,8.0,coastal,2
9928,24.0,78,8.5,87.0,partly cloudy,1010.48,1,Winter,1.5,mountain,1
3777,23.0,60,5.0,9.0,clear,1011.77,6,Spring,7.0,coastal,2
2108,-10.0,92,4.0,73.0,overcast,980.32,1,Winter,3.0,mountain,3
5063,30.0,70,3.5,37.0,partly cloudy,1003.45,2,Spring,8.0,inland,0
9479,15.0,87,18.5,85.0,overcast,1000.27,2,Winter,4.0,coastal,1
4867,27.0,75,16.0,95.0,overcast,1008.92,0,Summer,2.0,inland,1
3443,-1.0,60,10.0,50.0,partly cloudy,992.7,0,Winter,1.0,mountain,3
2355,24.0,37,7.0,1.0,clear,1016.62,8,Spring,5.5,coastal,2
6858,18.0,54,13.5,43.0,overcast,1014.61,2,Winter,7.5,mountain,0
706,26.0,99,18.0,67.0,overcast,1015.24,2,Summer,3.0,inland,1
8506,40.0,32,7.5,7.0,partly cloudy,1027.99,6,Spring,8.0,mountain,2
7387,18.0,76,14.5,47.0,overcast,1012.41,3,Autumn,8.0,coastal,0
2260,-7.0,87,2.5,95.0,partly cloudy,987.33,0,Winter,1.5,mountain,3
10578,28.0,49,8.0,0.0,clear,1025.75,5,Autumn,7.5,coastal,2
4252,40.0,51,6.5,13.0,partly cloudy,1028.54,5,Winter,9.5,coastal,2
4175,26.0,74,1.5,42.0,partly cloudy,1002.67,2,Spring,6.0,mountain,0
13179,-4.0,98,1.5,76.0,overcast,988.72,0,Winter,3.5,mountain,3
7724,-3.0,82,9.0,74.0,partly cloudy,987.65,0,Winter,2.5,mountain,3
3738,10.0,61,7.0,80.0,overcast,995.17,0,Summer,1.5,coastal,1
1238,32.0,51,12.5,41.0,partly cloudy,1017.59,3,Autumn,8.5,mountain,0
232,30.0,55,5.0,31.0,partly cloudy,1004.15,2,Autumn,6.5,mountain,0
11870,-3.0,89,13.5,93.0,overcast,996.79,1,Winter,4.5,mountain,3
6405,22.0,52,9.5,39.0,partly cloudy,1000.75,3,Winter,8.5,inland,0
869,24.0,94,19.5,58.0,overcast,1003.36,0,Spring,2.5,inland,1
12890,25.0,66,0.5,2.0,clear,1025.57,8,Spring,7.5,coastal,2
752,-6.0,67,12.0,89.0,overcast,998.75,0,Winter,3.0,mountain,3
371,-7.0,85,2.0,99.0,partly cloudy,993.79,0,Winter,2.5,inland,3
4288,33.0,62,5.0,46.0,partly cloudy,1017.42,1,Autumn,6.5,coastal,0
12948,31.0,84,5.5,57.0,overcast,1007.48,2,Summer,2.5,coastal,1
1332,4.0,91,6.0,99.0,overcast,989.59,0,Winter,4.5,mountain,3
4320,19.0,77,13.0,99.0,partly cloudy,1012.63,6,Spring,3.5,inland,2
1343,16.0,82,17.0,97.0,overcast,990.75,2,Summer,3.5,inland,1
2754,-10.0,61,1.0,62.0,overcast,987.33,1,Winter,3.0,mountain,3
12002,20.0,77,8.5,90.0,overcast,1001.13,2,Spring,2.5,inland,1
9309,12.0,37,1.0,89.0,cloudy,1061.56,9,Autumn,4.0,inland,1
10434,25.0,32,1.5,1.0,partly cloudy,1029.62,9,Autumn,9.0,inland,2
9763,0.0,86,9.0,79.0,overcast,995.35,0,Winter,1.0,inland,3
5835,28.0,68,5.5,14.0,clear,1016.19,6,Winter,10.0,mountain,2
9767,-10.0,66,19.5,83.0,overcast,981.96,0,Winter,3.0,inland,3
11455,18.0,67,11.5,65.0,overcast,1016.37,3,Spring,1.5,mountain,1
10161,21.0,73,2.0,18.0,overcast,1007.03,1,Spring,7.0,coastal,0
7055,-8.0,87,19.5,50.0,overcast,985.39,0,Winter,2.5,inland,3
11635,30.0,63,9.5,31.0,partly cloudy,1010.42,3,Summer,6.5,inland,0
8897,-3.0,96,3.5,93.0,overcast,999.23,0,Winter,4.5,inland,3
6153,29.0,78,12.5,20.0,partly cloudy,1016.25,4,Winter,7.0,inland,0
279,33.0,63,8.5,93.0,overcast,990.33,2,Summer,3.0,coastal,1
4205,0.0,87,19.0,79.0,overcast,988.32,0,Winter,4.0,inland,3
7444,37.0,62,1.5,2.0,clear,1023.09,7,Autumn,8.0,coastal,2
11130,27.0,22,10.5,43.0,cloudy,979.95,5,Autumn,4.0,coastal,3
4309,41.0,43,8.0,0.0,clear,1021.25,8,Winter,8.5,coastal,2
2117,17.0,70,0.5,17.0,partly cloudy,1005.14,3,Autumn,5.0,mountain,0
8732,16.0,65,6.5,22.0,overcast,1018.28,1,Winter,7.5,inland,0
1315,-9.0,98,15.5,95.0,overcast,988.17,1,Winter,5.0,inland,3
4322,10.0,60,0.5,43.0,partly cloudy,1002.83,4,Spring,7.0,coastal,0
10230,27.0,95,14.0,77.0,partly cloudy,1019.13,7,Spring,9.0,inland,0
11629,11.0,92,7.5,91.0,overcast,990.04,0,Winter,2.0,coastal,1
13177,-3.0,94,8.0,50.0,overcast,987.63,1,Winter,4.0,inland,3
5953,12.0,99,8.0,66.0,partly cloudy,994.05,0,Spring,1.0,mountain,1
5659,12.0,65,12.5,29.0,overcast,1006.37,3,Spring,7.5,inland,0
1527,13.0,93,18.0,94.0,overcast,995.06,1,Winter,2.5,coastal,1
7603,28.0,65,5.5,64.0,overcast,1004.68,0,Spring,4.0,mountain,1
12380,13.0,68,8.0,36.0,partly cloudy,1018.32,2,Spring,6.5,coastal,0
5025,33.0,45,9.5,13.0,clear,1015.1,9,Spring,5.5,inland,2
6176,31.0,51,1.5,4.0,clear,1027.54,7,Spring,8.0,coastal,2
12078,16.0,55,12.5,40.0,partly cloudy,1008.97,4,Winter,6.5,coastal,0
5654,23.0,63,9.5,17.0,partly cloudy,1007.1,1,Autumn,5.5,mountain,0
8794,-9.0,94,8.0,95.0,overcast,981.52,0,Winter,4.5,mountain,3
7179,10.0,60,11.5,26.0,overcast,1010.84,3,Winter,5.5,mountain,0
10620,21.0,83,12.5,50.0,overcast,991.17,2,Summer,4.5,mountain,1
1211,48.0,22,14.0,51.0,partly cloudy,1050.12,2,Summer,1.0,mountain,3
3611,25.0,58,15.0,12.0,partly cloudy,1000.72,4,Spring,8.5,coastal,0
5581,12.0,79,17.5,99.0,overcast,1006.53,1,Spring,1.5,coastal,1
6256,21.0,77,16.0,51.0,overcast,1005.83,0,Spring,3.0,inland,1
3719,34.0,46,0.0,18.0,partly cloudy,1026.71,6,Spring,5.5,mountain,2
2747,23.0,71,2.5,18.0,partly cloudy,1007.64,2,Winter,6.5,inland,0
124,-1.0,83,18.0,73.0,overcast,983.46,0,Winter,1.5,inland,3
13005,1.0,84,18.5,88.0,overcast,981.33,1,Winter,3.0,inland,3
3200,33.0,76,1.0,12.0,partly cloudy,1012.44,2,Winter,8.0,inland,0
10740,21.0,97,12.0,61.0,overcast,1006.8,2,Spring,2.5,mountain,1
5293,19.0,73,3.0,49.0,partly cloudy,1000.64,2,Summer,5.5,mountain,0
12272,-2.0,73,8.0,75.0,overcast,992.77,1,Winter,3.5,inland,3
6983,34.0,52,7.5,4.0,clear,1016.28,9,Summer,8.0,mountain,2
2059,33.0,75,9.0,32.0,partly cloudy,1005.74,3,Winter,7.0,mountain,0
12590,10.0,62,12.5,91.0,overcast,1001.13,2,Autumn,0.5,inland,0
7844,25.0,58,3.0,34.0,overcast,1006.6,3,Autumn,7.5,mountain,0
7971,32.0,51,11.0,17.0,partly cloudy,1008.63,1,Winter,7.5,inland,0
5664,4.0,94,18.5,88.0,partly cloudy,997.56,1,Winter,3.5,mountain,3
1450,-2.0,91,14.5,69.0,overcast,998.51,1,Winter,3.0,mountain,3
2820,2.0,82,7.0,98.0,overcast,996.01,0,Winter,1.5,inland,3
12573,42.0,63,7.0,15.0,clear,1012.89,7,Autumn,9.0,coastal,2
3969,18.0,64,16.5,92.0,overcast,990.52,0,Winter,3.0,coastal,1
9402,24.0,49,6.0,8.0,clear,1017.22,10,Winter,6.0,inland,2
9073,0.0,95,5.5,83.0,overcast,982.08,0,Winter,4.0,mountain,3
3896,15.0,69,1.5,42.0,partly cloudy,1007.18,3,Autumn,6.5,inland,0
5724,24.0,64,14.5,77.0,partly cloudy,1018.33,2,Spring,2.0,coastal,1
6833,16.0,60,12.0,48.0,partly cloudy,1019.86,4,Winter,7.5,coastal,0
2557,40.0,85,9.0,78.0,clear,1025.97,4,Spring,6.0,inland,2
11707,24.0,73,8.5,36.0,overcast,1012.84,3,Summer,6.5,mountain,0
11209,4.0,80,1.0,91.0,overcast,982.92,0,Winter,1.0,inland,3
12941,21.0,45,6.5,18.0,clear,1013.39,8,Autumn,9.5,coastal,2
324,27.0,73,12.5,26.0,partly cloudy,1008.72,4,Winter,6.0,mountain,0
5125,18.0,53,5.0,34.0,partly cloudy,1012.92,4,Summer,5.5,mountain,0
6977,28.0,45,1.5,8.0,clear,1010.8,7,Summer,6.0,mountain,2
8385,15.0,95,15.5,74.0,partly cloudy,997.05,2,Winter,4.0,mountain,1
10320,-9.0,89,18.5,51.0,overcast,995.59,0,Winter,5.0,inland,3
10362,-8.0,86,12.5,68.0,overcast,981.43,1,Winter,1.5,mountain,3
2243,41.0,66,5.0,3.0,partly cloudy,1025.46,6,Winter,5.5,coastal,2
5954,2.0,75,11.0,50.0,overcast,998.64,1,Winter,4.5,inland,3
2978,32.0,89,18.0,60.0,overcast,991.38,1,Autumn,2.5,inland,1
8489,30.0,98,16.0,86.0,overcast,996.56,2,Summer,2.5,mountain,1
7257,-4.0,94,14.5,85.0,partly cloudy,983.97,0,Winter,2.5,mountain,3
2437,26.0,72,2.5,29.0,partly cloudy,1006.14,2,Autumn,5.0,inland,0
3739,17.0,91,15.0,76.0,partly cloudy,1013.57,0,Summer,2.0,mountain,1
11038,30.0,78,13.0,16.0,partly cloudy,1003.43,2,Autumn,6.5,inland,0
2294,15.0,74,1.0,49.0,partly cloudy,1007.03,3,Autumn,5.0,coastal,0
2165,31.0,87,16.5,84.0,overcast,1004.67,2,Summer,2.5,mountain,1
3659,-4.0,63,12.5,66.0,overcast,987.16,0,Winter,4.5,mountain,3
10604,22.0,71,8.0,32.0,partly cloudy,1001.86,1,Winter,5.5,inland,0
2468,2.0,90,9.0,96.0,overcast,994.9,6,Winter,2.0,mountain,3
12167,10.0,75,11.0,12.0,partly cloudy,1003.21,1,Summer,6.5,mountain,0
8290,10.0,67,16.5,86.0,partly cloudy,1001.44,3,Spring,4.5,coastal,1
8998,17.0,65,12.5,34.0,partly cloudy,1009.68,4,Summer,5.5,coastal,0
3541,39.0,46,2.0,12.0,clear,1014.9,8,Winter,9.5,mountain,2
820,-10.0,95,4.0,62.0,overcast,984.07,0,Winter,1.5,inland,3
12723,-1.0,97,5.5,95.0,overcast,989.5,1,Winter,2.5,inland,3
3140,10.0,73,10.0,24.0,overcast,1011.49,4,Autumn,9.0,coastal,0
5391,20.0,51,15.0,26.0,partly cloudy,1007.98,1,Autumn,7.0,inland,0
11881,11.0,61,6.5,27.0,partly cloudy,1019.88,2,Autumn,6.5,mountain,0
11191,26.0,58,10.0,14.0,overcast,1002.21,1,Winter,6.0,coastal,0
7963,30.0,60,1.0,41.0,partly cloudy,1012.67,3,Spring,8.5,coastal,0
2401,-2.0,94,4.5,52.0,overcast,997.72,0,Winter,1.5,inland,3
9029,31.0,61,9.0,11.0,partly cloudy,1010.64,2,Autumn,6.5,inland,0
242,24.0,27,2.0,12.0,partly cloudy,1015.66,7,Spring,6.0,inland,2
9896,19.0,64,6.5,26.0,partly cloudy,1014.52,4,Spring,7.5,coastal,0
3684,14.0,88,16.5,97.0,overcast,1015.85,0,Winter,2.5,inland,1
10171,21.0,78,9.0,67.0,overcast,1014.97,1,Winter,2.0,mountain,1
2909,15.0,88,18.0,84.0,overcast,1012.23,1,Autumn,2.5,mountain,1
5530,34.0,21,5.5,12.0,clear,1028.81,5,Summer,8.0,coastal,2
11391,34.0,88,11.5,76.0,overcast,992.54,0,Summer,4.0,mountain,1
5317,41.0,66,5.5,14.0,partly cloudy,1026.75,10,Autumn,9.5,inland,2
249,-9.0,71,9.5,83.0,overcast,996.4,1,Winter,3.5,inland,3
4409,36.0,50,4.5,14.0,clear,1028.72,6,Autumn,8.0,mountain,2
6202,19.0,94,13.0,63.0,partly cloudy,999.33,0,Autumn,4.0,mountain,1
6978,23.0,78,11.0,38.0,partly cloudy,1000.22,3,Winter,5.5,coastal,0
12636,25.0,95,18.5,91.0,partly cloudy,1001.98,0,Winter,2.0,coastal,1
7304,17.0,73,14.5,34.0,overcast,1012.91,2,Autumn,5.5,mountain,0
2134,28.0,77,15.0,94.0,partly cloudy,1014.93,7,Summer,6.5,inland,0
6518,4.0,69,14.0,90.0,overcast,984.42,0,Winter,3.5,inland,3
6616,36.0,63,5.5,17.0,clear,1013.88,9,Summer,8.5,inland,2
8266,33.0,71,5.5,25.0,partly cloudy,1012.99,4,Spring,8.0,inland,0
13004,41.0,48,4.5,10.0,clear,1013.2,5,Spring,9.5,inland,2
7388,-10.0,90,11.5,99.0,partly cloudy,988.71,1,Winter,2.0,mountain,3
10376,-9.0,75,5.0,98.0,overcast,988.71,0,Winter,5.0,inland,3
1079,32.0,69,6.0,13.0,partly cloudy,1017.58,5,Winter,6.5,coastal,2
5955,0.0,83,3.0,73.0,overcast,984.4,0,Winter,3.0,mountain,3
866,-7.0,93,0.5,51.0,overcast,997.63,1,Winter,5.0,mountain,3
4656,4.0,76,6.0,85.0,overcast,997.02,1,Winter,4.0,inland,3
2046,0.0,84,12.0,97.0,overcast,998.65,0,Winter,1.0,mountain,3
9227,29.0,84,12.5,94.0,partly cloudy,1003.01,0,Autumn,3.0,coastal,1
9615,1.0,99,7.5,77.0,partly cloudy,985.59,1,Winter,4.5,inland,3
4500,20.0,99,16.5,72.0,overcast,1014.9,2,Spring,2.5,coastal,1
1620,19.0,65,3.0,41.0,overcast,1012.48,2,Spring,6.5,inland,0
8349,10.0,97,5.5,92.0,partly cloudy,995.44,3,Spring,1.5,coastal,1
