,temperature,humidity,wind speed,precipitation (%),cloud cover,atmospheric pressure,uv index,season,visibility (km),location,weather type
12506,19.0,99,12.5,57.0,overcast,994.3,0,Summer,4.0,coastal,1
12507,-2.0,85,8.5,55.0,overcast,999.3,1,Winter,1.5,mountain,3
12508,36.0,35,4.5,17.0,clear,1010.94,7,Autumn,7.0,coastal,2
12510,-8.0,82,6.5,53.0,overcast,987.08,0,Winter,2.5,inland,3
12511,17.0,60,11.0,12.0,partly cloudy,1007.55,3,Winter,6.0,coastal,0
12512,34.0,53,0.0,0.0,clear,1019.78,5,Spring,9.5,inland,2
12513,27.0,37,8.5,14.0,clear,1021.89,9,Autumn,5.5,mountain,2
12515,42.0,35,7.0,2.0,partly cloudy,1028.81,8,Autumn,9.5,coastal,2
12516,20.0,67,7.0,13.0,partly cloudy,1014.38,9,Winter,8.5,mountain,2
12519,23.0,62,0.5,42.0,partly cloudy,1014.2,1,Winter,6.0,inland,0
12520,23.0,80,6.0,54.0,overcast,1015.46,1,Winter,2.0,mountain,1
12521,34.0,51,1.5,35.0,partly cloudy,1005.67,1,Summer,7.0,mountain,0
12522,22.0,33,1.5,13.0,partly cloudy,1010.66,6,Autumn,9.0,inland,2
12523,44.0,34,1.5,18.0,clear,1016.96,7,Spring,6.5,mountain,2
12524,-8.0,84,3.0,58.0,partly cloudy,989.47,0,Winter,3.5,mountain,3
12526,11.0,63,7.0,13.0,overcast,1009.2,4,Winter,8.0,inland,0
12527,33.0,93,18.5,93.0,overcast,1013.71,2,Summer,3.0,mountain,1
12528,-9.0,82,16.0,85.0,overcast,995.61,0,Winter,3.5,inland,3
12529,19.0,56,3.0,22.0,partly cloudy,1008.09,2,Summer,8.0,coastal,0
12531,20.0,75,5.0,11.0,partly cloudy,1007.74,2,Summer,5.5,coastal,0
12533,4.0,92,19.0,80.0,overcast,985.07,1,Winter,4.5,inland,3
12534,27.0,97,5.5,70.0,partly cloudy,1014.68,2,Spring,1.5,inland,1
12537,-10.0,89,12.5,90.0,overcast,995.44,1,Winter,3.5,mountain,3
12538,-1.0,77,6.0,81.0,partly cloudy,992.52,1,Winter,1.5,inland,3
12539,15.0,76,15.0,77.0,overcast,999.71,1,Autumn,3.0,coastal,1
12540,21.0,61,15.5,58.0,overcast,1016.19,3,Autumn,1.0,coastal,1
12542,42.0,56,5.0,2.0,clear,1028.09,10,Summer,8.0,coastal,2
12543,25.0,47,4.0,1.0,clear,1013.16,6,Winter,5.5,mountain,2
12544,9.0,88,19.0,88.0,overcast,1001.62,1,Autumn,1.0,coastal,1
12545,15.0,66,7.5,49.0,partly cloudy,1015.58,3,Summer,7.0,coastal,0
12546,-5.0,84,13.0,85.0,partly cloudy,987.11,0,Winter,3.5,inland,3
12547,12.0,79,4.0,16.0,overcast,1005.44,2,Autumn,5.0,coastal,0
12549,36.0,57,8.0,17.0,partly cloudy,1028.35,5,Summer,5.5,mountain,2
12550,27.0,68,7.0,61.0,partly cloudy,997.22,2,Summer,2.5,mountain,1
12551,34.0,75,3.0,17.0,overcast,1019.39,1,Summer,8.5,mountain,0
12553,2.0,68,8.0,92.0,overcast,994.14,0,Winter,3.5,inland,3
12554,-8.0,72,7.0,77.0,overcast,990.53,0,Winter,3.0,inland,3
12555,37.0,60,3.0,27.0,partly cloudy,989.8,1,Winter,7.0,inland,0
12556,22.0,28,1.5,13.0,clear,1022.9,8,Autumn,8.0,inland,2
12557,23.0,75,2.5,11.0,partly cloudy,1012.14,4,Winter,8.0,coastal,0
12559,-10.0,62,14.0,58.0,partly cloudy,989.05,1,Winter,3.5,inland,3
12560,15.0,74,18.0,90.0,partly cloudy,1006.95,2,Winter,5.0,mountain,1
12561,-10.0,91,12.0,71.0,partly cloudy,999.57,1,Winter,2.0,inland,3
12562,23.0,46,6.0,18.0,partly cloudy,1012.17,10,Summer,6.5,mountain,2
12563,33.0,94,13.5,67.0,overcast,997.77,3,Spring,4.5,coastal,1
12564,24.0,70,2.5,12.0,partly cloudy,1014.71,2,Autumn,8.5,coastal,0
12565,-6.0,74,0.0,55.0,overcast,991.0,1,Winter,3.0,inland,3
12567,-4.0,80,11.5,91.0,partly cloudy,986.49,1,Winter,3.0,mountain,3
12568,33.0,77,12.0,65.0,partly cloudy,997.76,1,Autumn,4.5,coastal,1
12569,14.0,80,18.0,75.0,overcast,1016.31,0,Winter,1.5,mountain,1
12571,10.0,63,14.0,74.0,overcast,1015.72,0,Summer,2.5,inland,1
12572,17.0,62,14.0,85.0,partly cloudy,991.8,1,Spring,2.5,mountain,1
12573,42.0,63,7.0,15.0,clear,1012.89,7,Autumn,9.0,coastal,2
12574,-3.0,78,15.5,68.0,overcast,996.07,1,Winter,3.5,mountain,3
12575,28.0,60,15.0,51.0,overcast,1004.04,2,Winter,4.5,mountain,1
12576,26.0,82,17.5,87.0,overcast,1005.75,0,Summer,4.0,coastal,1
12577,-3.0,84,21.0,89.0,partly cloudy,986.73,9,Winter,2.5,inland,3
12578,30.0,68,13.5,40.0,overcast,1002.37,3,Summer,7.0,coastal,0
12580,-1.0,79,0.5,60.0,overcast,990.46,1,Winter,3.5,mountain,3
12581,23.0,51,3.0,16.0,clear,1014.27,7,Spring,7.0,mountain,2
12582,42.0,34,0.5,7.0,clear,1024.73,6,Winter,6.5,inland,2
12584,21.0,65,19.0,55.0,partly cloudy,1013.7,0,Autumn,4.0,mountain,1
12586,28.0,68,7.0,4.0,clear,1017.01,7,Spring,9.5,mountain,2
12587,34.0,92,18.0,51.0,partly cloudy,1010.67,3,Autumn,3.0,coastal,1
12588,-2.0,77,16.0,89.0,overcast,997.1,0,Winter,4.0,mountain,3
12589,-1.0,95,18.5,70.0,overcast,993.38,1,Winter,4.0,inland,3
12590,10.0,62,12.5,91.0,overcast,1001.13,2,Autumn,0.5,inland,0
12591,24.0,70,8.0,10.0,overcast,1012.9,3,Autumn,7.0,mountain,0
12592,27.0,84,15.5,53.0,overcast,1019.1,0,Spring,3.5,coastal,1
12593,28.0,60,1.5,25.0,overcast,1009.14,4,Spring,7.0,mountain,0
12594,2.0,72,13.0,68.0,overcast,985.39,0,Winter,4.5,inland,3
12595,26.0,74,12.5,86.0,overcast,1006.27,3,Summer,1.5,coastal,1
12596,17.0,86,5.5,80.0,overcast,1016.08,0,Winter,4.0,mountain,1
12597,28.0,87,18.0,90.0,partly cloudy,995.48,3,Summer,1.5,inland,1
12598,34.0,69,4.0,10.0,overcast,1015.61,2,Autumn,8.0,coastal,0
12599,26.0,20,3.5,1.0,clear,1025.91,8,Autumn,9.0,inland,2
12602,19.0,77,3.0,24.0,overcast,1006.27,1,Spring,7.5,inland,0
12603,14.0,84,15.5,90.0,partly cloudy,1011.37,1,Autumn,2.5,mountain,1
12605,-8.0,93,1.5,55.0,overcast,986.82,1,Winter,2.5,mountain,3
12607,38.0,68,2.5,10.0,clear,1023.73,5,Autumn,8.5,inland,2
12610,43.0,89,5.5,81.0,clear,1016.51,0,Winter,6.5,mountain,2
12611,33.0,67,11.5,25.0,overcast,1002.56,4,Autumn,7.0,coastal,0
12612,42.0,65,6.5,4.0,partly cloudy,1020.63,6,Spring,9.0,coastal,2
12613,24.0,73,9.0,73.0,partly cloudy,1003.54,9,Autumn,6.5,coastal,0
12615,32.0,65,8.0,39.0,overcast,1017.88,1,Spring,5.0,mountain,0
12616,1.0,88,0.5,60.0,overcast,985.22,0,Winter,2.5,mountain,3
12617,10.0,77,12.0,14.0,partly cloudy,1001.0,4,Autumn,6.5,inland,0
12618,-8.0,80,7.5,96.0,partly cloudy,991.44,0,Winter,1.0,inland,3
12621,42.0,43,2.0,6.0,clear,1023.39,5,Winter,6.5,inland,2
12622,44.0,56,3.0,7.0,clear,1023.47,9,Summer,6.0,mountain,2
12623,34.0,74,8.5,76.0,partly cloudy,990.63,2,Summer,3.0,mountain,1
12624,24.0,84,9.0,71.0,overcast,998.08,3,Winter,1.5,mountain,1
12625,-7.0,96,2.5,71.0,overcast,981.5,1,Winter,5.0,inland,3
12626,34.0,66,1.0,40.0,partly cloudy,1011.33,4,Autumn,6.5,inland,0
12627,16.0,90,13.0,81.0,overcast,1000.72,2,Autumn,2.0,coastal,1
12628,29.0,97,16.0,65.0,partly cloudy,996.29,3,Summer,4.0,inland,1
12629,40.0,24,6.0,7.0,partly cloudy,1013.38,10,Autumn,6.5,inland,2
12630,25.0,68,4.0,42.0,partly cloudy,1018.88,1,Autumn,9.0,coastal,0
12631,1.0,99,2.0,84.0,overcast,991.07,0,Winter,4.5,mountain,3
12632,41.0,45,7.5,7.0,clear,1023.31,6,Spring,7.5,inland,2
12633,24.0,73,19.5,62.0,overcast,1004.8,2,Spring,1.5,inland,1
12634,-6.0,62,5.5,59.0,overcast,989.4,0,Winter,1.5,inland,3
12635,21.0,20,9.0,6.0,partly cloudy,1017.98,5,Spring,8.0,mountain,2
12636,25.0,95,18.5,91.0,partly cloudy,1001.98,0,Winter,2.0,coastal,1
12637,17.0,62,10.0,65.0,partly cloudy,1019.58,0,Winter,1.5,coastal,1
12638,33.0,83,12.5,76.0,overcast,998.92,2,Spring,4.0,coastal,1
12639,1.0,95,0.0,60.0,overcast,992.38,1,Winter,2.0,inland,3
12642,10.0,85,12.5,53.0,overcast,992.76,3,Winter,1.5,mountain,1
12643,27.0,84,12.5,55.0,overcast,1015.35,3,Winter,2.0,coastal,1
12644,29.0,61,8.0,14.0,clear,1018.34,8,Winter,6.5,inland,2
12645,-8.0,75,13.5,81.0,overcast,999.39,1,Winter,4.0,inland,3
12646,-3.0,91,6.0,62.0,overcast,999.21,0,Winter,3.5,inland,3
12647,0.0,74,3.5,88.0,overcast,995.75,1,Winter,2.0,mountain,3
12648,33.0,77,5.0,47.0,partly cloudy,1006.27,3,Autumn,5.0,coastal,0
12649,15.0,87,11.5,59.0,overcast,1012.68,3,Summer,1.5,coastal,1
12650,13.0,54,1.0,96.0,overcast,955.55,8,Spring,3.0,inland,1
12652,30.0,52,0.0,12.0,overcast,1007.48,1,Autumn,8.5,coastal,0
12653,30.0,75,7.5,65.0,overcast,992.54,0,Autumn,1.5,inland,1
12656,51.0,74,12.0,84.0,partly cloudy,1022.87,1,Winter,4.5,mountain,2
12657,-7.0,83,17.5,65.0,overcast,980.32,0,Winter,3.5,inland,3
12658,26.0,62,15.5,90.0,partly cloudy,1009.38,2,Autumn,1.5,coastal,1
12660,2.0,89,16.5,76.0,overcast,991.63,0,Winter,1.0,inland,3
12661,4.0,84,15.0,76.0,overcast,988.81,0,Winter,3.0,mountain,3
12663,17.0,77,3.0,41.0,partly cloudy,1006.91,1,Winter,8.5,coastal,0
12665,10.0,68,11.5,21.0,partly cloudy,1005.05,2,Winter,5.5,mountain,0
12666,34.0,62,13.5,28.0,partly cloudy,1007.36,2,Winter,6.5,inland,0
12668,28.0,41,11.5,42.0,overcast,944.45,1,Summer,5.0,coastal,2
12670,44.0,68,10.0,3.0,clear,1017.96,5,Summer,6.0,inland,2
12671,44.0,48,1.5,2.0,partly cloudy,1017.09,5,Autumn,9.0,inland,2
12673,34.0,90,7.0,79.0,overcast,1003.12,1,Winter,4.5,inland,1
12674,24.0,50,6.0,11.0,partly cloudy,1018.21,3,Spring,6.0,mountain,0
12675,18.0,73,7.5,16.0,overcast,1005.16,3,Winter,8.0,inland,0
12676,33.0,63,15.5,94.0,overcast,1012.72,2,Autumn,4.0,inland,1
12677,19.0,70,11.0,19.0,partly cloudy,1008.18,2,Winter,6.5,inland,0
12679,38.0,50,2.5,0.0,partly cloudy,1011.42,8,Winter,8.5,inland,2
12680,19.0,63,4.0,43.0,partly cloudy,1012.4,4,Spring,5.5,mountain,0
12681,31.0,23,1.5,14.0,clear,1017.36,6,Autumn,9.0,mountain,2
12684,11.0,78,9.5,78.0,overcast,1006.13,2,Summer,3.5,inland,1
12685,34.0,64,8.5,19.0,partly cloudy,1010.68,2,Summer,7.0,inland,0
12686,29.0,59,8.5,8.0,partly cloudy,1012.14,9,Winter,7.0,mountain,2
12687,-5.0,91,6.0,91.0,overcast,980.63,1,Winter,3.0,mountain,3
12688,18.0,98,17.5,95.0,partly cloudy,1016.79,1,Spring,4.5,mountain,1
12689,1.0,61,13.5,56.0,overcast,994.3,0,Winter,1.0,mountain,3
12690,17.0,77,14.5,58.0,overcast,996.07,2,Summer,2.0,coastal,1
12691,31.0,77,9.0,40.0,partly cloudy,1000.97,2,Summer,6.5,inland,0
12693,16.0,90,16.5,77.0,partly cloudy,991.95,1,Winter,4.5,inland,1
12695,21.0,82,14.5,59.0,overcast,995.44,3,Winter,1.0,coastal,1
12696,25.0,50,1.5,15.0,partly cloudy,1010.09,5,Spring,6.0,coastal,2
12697,25.0,55,9.0,46.0,partly cloudy,1001.9,4,Autumn,8.0,coastal,0
12699,38.0,66,5.5,5.0,clear,1024.39,5,Summer,8.0,mountain,2
12700,17.0,67,10.5,77.0,overcast,991.22,0,Autumn,4.5,inland,1
12701,-11.0,89,16.5,94.0,overcast,986.05,0,Winter,1.5,mountain,3
12702,20.0,78,18.5,62.0,partly cloudy,1015.25,2,Autumn,4.0,coastal,1
12705,34.0,87,14.0,56.0,overcast,990.55,3,Spring,2.5,mountain,1
12707,31.0,35,4.0,13.0,partly cloudy,1011.03,8,Summer,9.0,coastal,2
12709,21.0,58,13.0,22.0,overcast,1017.15,2,Winter,7.0,inland,0
12712,26.0,63,4.5,14.0,partly cloudy,1013.55,9,Autumn,7.0,coastal,2
12713,22.0,60,4.5,33.0,partly cloudy,1016.31,1,Winter,8.5,inland,0
12715,21.0,72,17.5,56.0,overcast,990.61,0,Spring,4.5,coastal,1
12717,41.0,43,10.0,14.0,partly cloudy,1024.52,10,Spring,5.5,coastal,2
12718,18.0,69,6.5,71.0,overcast,997.95,2,Winter,2.5,coastal,1
12719,16.0,72,13.0,55.0,overcast,1019.06,0,Autumn,2.5,inland,1
12720,40.0,62,5.0,11.0,clear,1020.6,8,Spring,9.5,coastal,2
12722,-8.0,88,5.0,97.0,partly cloudy,985.16,0,Winter,3.0,mountain,3
12723,-1.0,97,5.5,95.0,overcast,989.5,1,Winter,2.5,inland,3
12724,16.0,77,0.5,14.0,partly cloudy,1002.56,3,Winter,6.5,mountain,0
12726,14.0,72,19.0,52.0,overcast,1012.03,3,Spring,2.5,coastal,1
12727,20.0,55,10.0,10.0,clear,1025.13,10,Summer,9.0,coastal,2
12728,4.0,81,5.5,96.0,overcast,985.69,1,Winter,2.0,mountain,3
12730,25.0,79,12.0,79.0,partly cloudy,1014.71,0,Summer,4.0,mountain,1
12731,28.0,76,9.0,13.0,partly cloudy,1010.43,2,Summer,8.5,coastal,0
12732,26.0,86,9.0,74.0,partly cloudy,998.68,3,Spring,3.0,coastal,1
12733,21.0,66,9.0,41.0,overcast,1005.77,4,Winter,6.0,coastal,0
12734,-8.0,82,18.5,73.0,overcast,988.5,1,Winter,4.0,mountain,3
12735,27.0,69,4.0,6.0,clear,1011.41,8,Summer,7.0,coastal,2
12736,34.0,58,1.5,10.0,partly cloudy,1018.79,8,Autumn,9.5,inland,2
12737,27.0,73,12.0,34.0,partly cloudy,1002.11,4,Winter,8.0,inland,0
12738,18.0,53,3.5,35.0,partly cloudy,1013.46,2,Spring,5.0,coastal,0
12739,15.0,90,20.0,95.0,overcast,995.68,3,Spring,1.5,inland,1
12740,27.0,27,1.0,12.0,clear,1010.11,7,Summer,8.0,inland,2
12741,23.0,99,12.0,61.0,overcast,1001.71,0,Winter,2.5,inland,1
12742,12.0,54,4.5,19.0,partly cloudy,1005.27,4,Winter,8.5,coastal,0
12743,4.0,85,2.5,72.0,overcast,997.1,1,Winter,3.0,inland,3
12744,21.0,94,7.5,50.0,overcast,1014.82,3,Autumn,1.5,inland,1
12745,3.0,75,14.5,71.0,overcast,987.78,1,Winter,2.0,mountain,3
12746,20.0,36,3.0,6.0,clear,1015.31,10,Spring,7.5,coastal,2
12748,-8.0,90,7.5,56.0,overcast,999.04,0,Winter,4.5,inland,3
12750,13.0,90,14.5,93.0,overcast,1014.44,2,Autumn,4.5,inland,1
12751,10.0,50,4.5,36.0,partly cloudy,1008.35,4,Spring,8.0,inland,0
12754,-3.0,78,15.5,77.0,overcast,993.14,0,Winter,4.0,inland,3
12755,19.0,82,10.0,53.0,overcast,1007.78,1,Spring,4.0,mountain,1
12756,20.0,55,7.5,28.0,overcast,1017.15,2,Winter,7.5,coastal,0
12757,26.0,42,6.5,9.0,clear,1028.15,8,Spring,7.5,inland,2
12760,-9.0,69,19.5,76.0,overcast,995.21,0,Winter,3.0,inland,3
12761,-10.0,73,0.5,74.0,overcast,992.52,0,Winter,4.0,mountain,3
12763,-4.0,99,20.0,73.0,overcast,999.82,9,Winter,1.5,inland,3
12764,22.0,65,6.0,12.0,partly cloudy,1016.64,2,Winter,6.0,inland,0
12765,25.0,67,7.0,49.0,partly cloudy,1010.71,1,Autumn,6.5,inland,0
12766,28.0,81,8.0,67.0,overcast,1009.52,3,Autumn,3.5,mountain,1
12767,17.0,77,8.5,15.0,partly cloudy,1016.21,4,Winter,8.5,inland,0
12769,29.0,89,12.0,61.0,overcast,1000.36,1,Winter,4.5,inland,1
12771,27.0,55,0.0,7.0,clear,1022.26,6,Summer,7.5,mountain,2
12772,17.0,74,0.5,38.0,overcast,1012.1,4,Spring,7.0,coastal,0
12773,36.0,68,3.5,11.0,partly cloudy,1023.75,5,Autumn,9.5,coastal,2
12774,33.0,75,4.0,48.0,overcast,1012.57,1,Winter,8.0,inland,0
12775,4.0,65,4.0,51.0,partly cloudy,993.16,1,Winter,1.5,inland,3
12777,30.0,76,14.5,25.0,partly cloudy,1015.22,2,Spring,8.5,mountain,0
12778,22.0,78,11.0,39.0,overcast,1005.32,4,Summer,8.0,coastal,0
12779,11.0,78,6.5,96.0,overcast,1003.38,2,Winter,1.5,mountain,1
12780,17.0,76,2.0,40.0,partly cloudy,1017.61,2,Spring,6.0,coastal,0
12781,32.0,96,8.0,62.0,partly cloudy,1018.06,3,Spring,2.5,coastal,1
12783,20.0,73,14.0,18.0,partly cloudy,1003.02,2,Autumn,6.0,mountain,0
12784,21.0,60,12.0,38.0,partly cloudy,1002.29,1,Winter,6.5,inland,0
12785,17.0,64,15.5,55.0,overcast,1019.47,0,Autumn,2.5,inland,1
12786,26.0,24,5.5,4.0,clear,1019.73,10,Winter,9.5,mountain,2
12790,19.0,84,7.0,78.0,overcast,1018.65,0,Summer,1.0,inland,1
12792,32.0,27,8.0,8.0,partly cloudy,1013.28,6,Winter,7.5,coastal,2
12793,22.0,26,2.0,14.0,partly cloudy,1010.77,10,Spring,5.5,coastal,2
12794,21.0,77,3.5,99.0,overcast,1016.89,10,Autumn,4.5,coastal,0
12795,37.0,84,8.5,88.0,partly cloudy,1010.08,2,Summer,9.5,coastal,0
12796,26.0,59,3.5,19.0,clear,1025.71,9,Autumn,8.0,coastal,2
12797,25.0,74,11.5,42.0,overcast,1005.83,4,Spring,7.5,inland,0
12799,1.0,62,18.5,82.0,overcast,991.37,0,Winter,4.5,inland,3
12800,34.0,64,1.0,19.0,overcast,1018.24,1,Summer,5.0,coastal,0
12803,32.0,57,9.0,6.0,clear,1021.55,5,Winter,5.5,coastal,2
12804,32.0,52,4.5,40.0,partly cloudy,1007.6,4,Spring,8.5,coastal,0
12805,-2.0,97,17.5,60.0,overcast,982.42,0,Winter,3.0,inland,3
12806,1.0,83,17.0,87.0,partly cloudy,985.57,1,Winter,3.0,mountain,3
12807,34.0,70,5.0,92.0,partly cloudy,1024.79,9,Autumn,9.0,mountain,2
12809,-9.0,95,17.5,55.0,overcast,987.04,0,Winter,4.5,mountain,3
12810,-7.0,75,17.5,72.0,overcast,990.96,8,Winter,4.0,inland,3
12811,26.0,98,11.0,64.0,partly cloudy,993.19,0,Summer,2.0,coastal,1
12812,30.0,64,13.0,26.0,overcast,1017.92,1,Spring,8.0,mountain,0
12813,-9.0,96,18.0,71.0,overcast,988.1,1,Winter,5.0,mountain,3
12815,24.0,73,7.5,82.0,overcast,1015.08,3,Autumn,4.0,inland,1
12817,-3.0,76,19.0,99.0,overcast,992.77,0,Winter,2.5,inland,3
12818,2.0,93,2.5,73.0,overcast,990.23,5,Winter,2.5,mountain,3
12819,-2.0,79,10.0,70.0,overcast,993.48,0,Winter,2.0,mountain,3
12820,26.0,52,7.5,12.0,clear,1025.6,7,Summer,9.0,coastal,2
12821,27.0,60,3.5,5.0,partly cloudy,1028.32,6,Summer,6.5,coastal,2
12822,-4.0,94,1.5,67.0,overcast,998.68,0,Winter,5.0,inland,3
12823,4.0,70,16.5,91.0,overcast,995.88,0,Winter,1.5,mountain,3
12824,13.0,67,5.5,17.0,partly cloudy,1013.24,3,Spring,5.5,mountain,0
12825,33.0,97,21.0,91.0,overcast,1007.46,6,Summer,3.5,mountain,1
12826,27.0,54,10.5,42.0,partly cloudy,1017.4,3,Autumn,6.5,inland,0
12828,43.0,43,7.5,14.0,clear,1018.7,5,Summer,9.5,coastal,2
12829,-10.0,77,5.5,56.0,overcast,995.79,0,Winter,4.0,mountain,3
12831,19.0,89,16.0,96.0,partly cloudy,1010.48,1,Spring,1.5,mountain,1
12832,-6.0,81,17.5,63.0,partly cloudy,982.82,1,Winter,1.5,inland,3
12833,3.0,93,1.5,57.0,overcast,985.59,1,Winter,2.0,mountain,3
12838,-7.0,70,4.5,79.0,overcast,998.55,1,Winter,2.5,mountain,3
12840,19.0,76,9.5,89.0,overcast,992.8,0,Autumn,4.5,mountain,1
12842,22.0,72,6.0,28.0,overcast,1006.72,3,Winter,8.0,coastal,0
12843,22.0,79,14.0,44.0,partly cloudy,1000.39,3,Summer,6.5,mountain,0
12844,15.0,63,13.0,39.0,partly cloudy,1007.17,3,Autumn,7.5,mountain,0
12845,21.0,58,1.0,40.0,overcast,1006.66,2,Autumn,5.5,mountain,0
12846,11.0,89,6.5,56.0,partly cloudy,998.4,1,Autumn,3.5,coastal,1
12849,25.0,56,2.5,23.0,partly cloudy,1004.83,2,Winter,7.5,inland,0
12850,27.0,68,15.0,23.0,partly cloudy,1006.77,4,Winter,6.0,inland,0
12851,2.0,92,6.0,63.0,overcast,997.7,1,Winter,3.5,inland,3
12852,32.0,90,19.0,55.0,overcast,1007.95,0,Summer,1.5,mountain,1
12853,42.0,22,2.0,3.0,partly cloudy,1028.54,9,Autumn,6.0,mountain,2
12854,20.0,92,11.5,53.0,overcast,1005.88,1,Winter,1.5,mountain,1
12856,33.0,65,4.0,45.0,partly cloudy,1019.47,2,Winter,6.0,coastal,0
12857,17.0,88,7.0,96.0,overcast,1007.77,1,Autumn,1.5,mountain,1
12858,17.0,51,8.0,21.0,partly cloudy,1006.15,2,Summer,7.0,coastal,0
12859,-1.0,71,14.5,70.0,overcast,984.7,0,Winter,2.0,inland,3
12860,27.0,56,7.0,48.0,overcast,1008.69,4,Winter,8.5,inland,0
12861,17.0,81,10.0,60.0,partly cloudy,994.2,2,Winter,5.0,inland,1
12862,34.0,97,18.5,72.0,partly cloudy,1014.4,3,Autumn,4.5,inland,1
12864,-3.0,77,14.0,69.0,overcast,992.44,1,Winter,3.0,inland,3
12865,31.0,67,16.0,62.0,partly cloudy,999.86,0,Autumn,4.5,mountain,1
12866,42.0,44,8.5,2.0,clear,1020.21,10,Autumn,9.0,inland,2
12870,34.0,35,8.5,0.0,clear,1014.5,7,Winter,9.0,mountain,2
12872,23.0,55,2.5,0.0,partly cloudy,1020.43,7,Autumn,8.0,mountain,2
12873,17.0,54,0.5,47.0,partly cloudy,1008.64,2,Winter,8.0,inland,0
12874,36.0,87,16.0,93.0,clear,1016.0,2,Spring,1.5,coastal,2
12875,28.0,50,4.5,17.0,clear,1012.65,7,Winter,6.5,coastal,2
12876,33.0,72,11.0,53.0,partly cloudy,997.11,2,Autumn,3.0,coastal,1
12879,27.0,96,14.5,63.0,partly cloudy,1010.68,1,Autumn,3.5,coastal,1
12881,21.0,87,9.0,65.0,overcast,1003.16,1,Winter,2.0,inland,1
12882,43.0,22,4.5,0.0,partly cloudy,1019.3,9,Summer,9.0,inland,2
12883,35.0,60,3.5,4.0,clear,1023.69,10,Spring,5.5,coastal,2
12884,26.0,62,3.0,3.0,clear,1025.91,8,Autumn,6.5,inland,2
12887,0.0,66,2.0,90.0,overcast,998.69,1,Winter,1.0,inland,3
12890,25.0,66,0.5,2.0,clear,1025.57,8,Spring,7.5,coastal,2
12891,1.0,83,9.5,56.0,overcast,993.81,0,Winter,2.5,mountain,3
12892,-2.0,92,6.5,68.0,overcast,998.83,1,Winter,2.5,inland,3
12893,31.0,98,13.5,59.0,overcast,995.78,2,Autumn,1.5,inland,1
12894,26.0,23,4.5,5.0,clear,1023.02,6,Summer,7.0,mountain,2
12895,40.0,37,4.5,12.0,clear,1016.25,6,Spring,6.0,inland,2
12896,21.0,68,13.0,40.0,overcast,1010.73,3,Autumn,5.5,coastal,0
12899,32.0,87,5.5,97.0,partly cloudy,1015.83,0,Summer,1.0,mountain,1
12900,12.0,64,18.0,52.0,partly cloudy,1014.42,1,Autumn,3.0,inland,1
12901,27.0,55,7.0,48.0,partly cloudy,1007.5,1,Summer,6.5,coastal,0
12902,-6.0,63,1.0,50.0,partly cloudy,985.23,1,Winter,5.0,mountain,3
12903,22.0,66,1.0,48.0,partly cloudy,1009.04,4,Autumn,7.0,coastal,0
12904,8.0,79,3.5,79.0,partly cloudy,1006.2,9,Winter,3.0,inland,0
12906,12.0,66,6.5,49.0,overcast,1014.46,2,Autumn,6.5,mountain,0
12907,44.0,54,2.5,14.0,clear,1015.23,10,Winter,6.5,mountain,2
12908,14.0,67,10.0,93.0,partly cloudy,992.6,3,Autumn,2.0,mountain,1
12909,31.0,40,4.0,11.0,partly cloudy,1017.54,5,Summer,7.5,mountain,2
12911,3.0,66,11.5,72.0,overcast,986.52,0,Winter,4.5,mountain,3
12912,34.0,89,19.5,69.0,partly cloudy,996.03,0,Summer,3.5,inland,1
12913,-6.0,77,14.5,73.0,overcast,981.18,1,Winter,3.5,inland,3
12914,27.0,53,8.5,13.0,partly cloudy,1029.23,6,Autumn,9.0,mountain,2
12915,34.0,66,4.5,1.0,clear,1022.74,6,Winter,5.5,mountain,2
12917,15.0,76,10.0,74.0,overcast,1003.34,2,Summer,4.0,inland,1
12919,12.0,70,4.5,47.0,partly cloudy,1003.79,1,Autumn,5.5,mountain,0
12921,-10.0,74,14.0,86.0,overcast,990.14,1,Winter,1.0,mountain,3
12922,15.0,59,2.0,34.0,partly cloudy,1008.57,1,Spring,8.0,inland,0
12923,12.0,68,9.0,48.0,partly cloudy,1001.12,2,Summer,6.5,inland,0
12924,24.0,69,1.0,15.0,partly cloudy,1001.5,4,Winter,6.0,inland,0
12925,-4.0,90,13.5,67.0,overcast,990.04,1,Winter,5.0,inland,3
12926,2.0,96,5.0,80.0,overcast,980.01,0,Winter,2.0,inland,3
12927,29.0,73,6.0,36.0,partly cloudy,1013.6,2,Spring,8.0,inland,0
12928,4.0,86,13.5,57.0,overcast,992.24,1,Winter,2.0,inland,3
12931,25.0,76,15.5,55.0,overcast,1011.26,1,Spring,4.5,coastal,1
12932,22.0,61,13.5,16.0,partly cloudy,1006.3,1,Spring,7.5,mountain,0
12934,-2.0,95,8.5,65.0,overcast,988.76,0,Winter,3.0,mountain,3
12935,28.0,93,17.5,53.0,overcast,992.26,3,Summer,1.5,coastal,1
12937,28.0,63,19.5,70.0,overcast,1002.24,3,Summer,2.0,coastal,1
12938,29.0,59,5.5,4.0,clear,1015.79,9,Winter,10.0,inland,2
12940,31.0,77,13.0,48.0,overcast,1009.35,4,Spring,8.0,mountain,0
12941,21.0,45,6.5,18.0,clear,1013.39,8,Autumn,9.5,coastal,2
12942,0.0,89,18.5,75.0,overcast,983.64,1,Winter,2.5,inland,3
